Trip_ID,Travel_Date,Year,Month,Season,Origin_Country,Destination_Country,Traveler_Age_Group,Traveler_Gender,Group_Type,Group_Size,Travel_Purpose,Travel_Mode,Duration_Days,Accommodation_Type,Booking_Channel,Visa_Type,Travel_Insurance,Climate_Preference,Primary_Attraction,Total_Spend_USD,Flight_Cost_USD,Accommodation_Cost_USD,Food_Cost_USD,Activities_Cost_USD,Payment_Method,Advance_Booking_Days,Repeat_Visitor,Used_Travel_App,Rating_Out_Of_5,Satisfaction_Level,Would_Recommend,Number_Of_Attractions_Visited,Local_Transport_Used,Sustainable_Tourism_Choice
TRP109156,19-03-2021,2021,3,Spring,South Korea,Portugal,25-34,Female,Family,1,Adventure,Ferry,3,4-Star Hotel,Tour Operator,Visa on Arrival,No,Arctic/Cold,Art & Museums,789.17,335.23,202.2,117.14,134.6,Cryptocurrency,196,No,Yes,3,Neutral,Yes,4,No,No
TRP109157,25-03-2024,2024,3,Spring,Norway,Singapore,55-64,Female,Solo,3,Cultural,Road Trip,7,4-Star Hotel,Direct Hotel,Visa Free,Yes,Temperate,Cities/Urban,2042.82,864.01,732.88,401.39,44.54,Cryptocurrency,120,No,Yes,4,Satisfied,Yes,8,Yes,No
TRP109158,07-08-2020,2020,8,Summer,China,Portugal,45-54,Female,Business Group,1,Medical,Cruise,9,3-Star Hotel,Airline Website,Tourist Visa,No,Arctic/Cold,Beaches,4181.91,1556.19,1624.26,632.62,368.84,Credit Card,269,No,Yes,4,Satisfied,Yes,10,Yes,Yes
TRP109159,24-01-2022,2022,1,Winter,Spain,Singapore,55-64,Female,Senior Group,10,Cultural,Train,30,4-Star Hotel,Travel Agent,Business Visa,Yes,Tropical,Mountains/Trekking,6588.77,2479.71,2105.5,863.68,1139.88,Bank Transfer,178,No,No,4,Satisfied,Yes,5,No,No
TRP109160,20-07-2022,2022,7,Summer,Mexico,Spain,55-64,Male,Friends Group,3,Cultural,Road Trip,20,5-Star Hotel,Direct Hotel,E-Visa,No,Arctic/Cold,Mountains/Trekking,1422.14,539.69,306.75,155.72,419.98,Bank Transfer,300,No,No,4,Satisfied,Yes,7,Yes,No
TRP109161,30-11-2019,2019,11,Autumn,Thailand,Iceland,25-34,Female,Business Group,4,Educational,Ferry,12,Boutique Hotel,Travel Agent,Tourist Visa,No,Temperate,Historical Sites,2697.6,687.18,914.47,338.61,757.34,Bank Transfer,264,No,Yes,4,Satisfied,Yes,1,Yes,Yes
TRP109162,18-07-2024,2024,7,Summer,Australia,Czech Republic,25-34,Male,Family,6,Medical,Flight,26,3-Star Hotel,Airline Website,Visa on Arrival,No,Tropical,Cities/Urban,6829.94,2629.18,1896.75,1320.36,983.65,Cash,28,Yes,No,4,Satisfied,No,7,No,No
TRP109163,12-07-2024,2024,7,Summer,South Korea,Peru,35-44,Male,Couple,9,Leisure,Flight,13,3-Star Hotel,Mobile App,Business Visa,No,Tropical,Wildlife/Safari,5336.56,1838.52,1269.25,728.72,1500.07,Bank Transfer,319,No,Yes,3,Neutral,Yes,11,No,Yes
TRP109164,06-12-2023,2023,12,Winter,Argentina,Peru,25-34,Male,Business Group,10,Eco-Tourism,Road Trip,10,4-Star Hotel,Tour Operator,Business Visa,No,Tropical,Wildlife/Safari,4681,1131.56,1181.2,636.91,1731.33,Cash,18,No,No,4,Satisfied,Yes,15,Yes,Yes
TRP109165,25-05-2019,2019,5,Spring,Turkey,Maldives,65+,Female,Couple,8,Business,Road Trip,3,Boutique Hotel,Airline Website,E-Visa,No,Mediterranean,Mountains/Trekking,2234.82,686.56,598.44,308.76,641.06,Cash,267,Yes,No,5,Very Satisfied,Yes,10,Yes,Yes
TRP109166,09-07-2021,2021,7,Summer,Sweden,Thailand,25-34,Female,Couple,6,Leisure,Cruise,9,3-Star Hotel,Airline Website,Tourist Visa,Yes,Tropical,Food & Cuisine,2370.79,545.97,728.63,252.92,843.27,Travel Card,164,No,Yes,4,Satisfied,No,4,Yes,No
TRP109167,29-06-2021,2021,6,Summer,France,France,45-54,Female,Couple,1,Adventure,Train,27,Resort,Airline Website,Tourist Visa,Yes,Mediterranean,Food & Cuisine,18908.18,4173.58,4972.62,3675.29,6086.69,Credit Card,25,No,Yes,2,Dissatisfied,No,13,Yes,Yes
TRP109168,14-02-2022,2022,2,Winter,France,Iceland,65+,Female,Business Group,9,Adventure,Train,12,Resort,Mobile App,Visa Free,No,Tropical,Theme Parks,1663.68,524.46,351.67,293.68,493.87,Travel Card,198,No,No,5,Very Satisfied,Yes,4,Yes,No
TRP109169,09-11-2019,2019,11,Autumn,France,Singapore,35-44,Female,Solo,6,Adventure,Road Trip,29,Hostel,Mobile App,E-Visa,Yes,Tropical,Theme Parks,5657.73,2493.02,1506.58,602.35,1055.78,Bank Transfer,148,Yes,Yes,4,Satisfied,Yes,12,Yes,Yes
TRP109170,07-10-2020,2020,10,Autumn,Indonesia,Kenya,35-44,Male,Couple,9,Medical,Ferry,22,Camping,Direct Hotel,Business Visa,No,Temperate,Cities/Urban,2193.56,830.95,470.94,441.18,450.49,Debit Card,21,Yes,Yes,3,Neutral,No,1,No,Yes
TRP109171,09-02-2023,2023,2,Winter,Sweden,Croatia,25-34,Female,Family,8,Religious,Train,5,Hostel,Airline Website,Tourist Visa,No,Mediterranean,Mountains/Trekking,2923.33,1057.03,893.06,534.25,438.99,Travel Card,25,No,Yes,2,Dissatisfied,No,6,Yes,No
TRP109172,06-01-2022,2022,1,Winter,Japan,Maldives,18-24,Female,Couple,10,Leisure,Ferry,11,4-Star Hotel,Tour Operator,Tourist Visa,Yes,Tropical,Cities/Urban,8011.71,2573.48,2789.78,941.13,1707.32,Bank Transfer,126,No,Yes,5,Very Satisfied,Yes,9,Yes,Yes
TRP109173,28-11-2021,2021,11,Autumn,Sweden,Italy,45-54,Female,Senior Group,6,Educational,Flight,22,Resort,Mobile App,Visa on Arrival,Yes,Desert,Art & Museums,9150.9,2376.55,1928.09,2198.63,2647.63,Travel Card,284,No,No,5,Very Satisfied,Yes,4,Yes,No
TRP109174,01-10-2019,2019,10,Autumn,Thailand,Morocco,65+,Female,Senior Group,9,Medical,Train,21,Airbnb/Vacation Rental,Travel Agent,Visa on Arrival,Yes,Arctic/Cold,Historical Sites,3085.08,778.47,893.33,731.28,682,Credit Card,107,No,Yes,4,Satisfied,Yes,13,Yes,No
TRP109175,29-07-2021,2021,7,Summer,Indonesia,Vietnam,45-54,Female,Couple,7,Medical,Cruise,17,3-Star Hotel,Online Travel Agency,Business Visa,Yes,Tropical,Beaches,7609.2,2003.85,1996.11,1369.32,2239.92,Credit Card,99,No,Yes,4,Satisfied,Yes,13,Yes,Yes
TRP109176,14-10-2024,2024,10,Autumn,Saudi Arabia,Italy,18-24,Female,Senior Group,8,Eco-Tourism,Road Trip,9,Boutique Hotel,Airline Website,Visa on Arrival,No,Mountainous,Art & Museums,1857.6,616.38,418.83,224.34,598.05,Cash,217,No,Yes,3,Neutral,Yes,4,Yes,Yes
TRP109177,19-08-2020,2020,8,Summer,Canada,Thailand,45-54,Female,Solo,3,Cultural,Cruise,5,Airbnb/Vacation Rental,Direct Hotel,Business Visa,Yes,Mountainous,Theme Parks,1180.71,363.98,406.19,203.95,206.59,Bank Transfer,224,No,No,3,Neutral,Yes,1,Yes,No
TRP109178,14-02-2021,2021,2,Winter,Italy,Turkey,35-44,Male,Senior Group,8,Business,Train,30,Resort,Airline Website,Visa Free,No,Mountainous,Wildlife/Safari,3438.13,1499.89,1282.59,358.38,297.27,Travel Card,226,No,Yes,5,Very Satisfied,Yes,10,Yes,No
TRP109179,01-11-2024,2024,11,Autumn,Netherlands,Egypt,55-64,Female,Solo,7,Cultural,Road Trip,11,4-Star Hotel,Tour Operator,Tourist Visa,Yes,Tropical,Cities/Urban,2234.92,454.61,564.83,494.43,721.05,Debit Card,93,No,Yes,4,Satisfied,No,8,Yes,No
TRP109180,25-06-2023,2023,6,Summer,China,Singapore,45-54,Female,Business Group,7,Leisure,Cruise,13,Boutique Hotel,Online Travel Agency,Visa on Arrival,No,Temperate,Historical Sites,3644.88,823.69,1331.33,431.31,1058.55,Travel Card,155,Yes,No,1,Very Dissatisfied,No,6,Yes,Yes
TRP109181,05-02-2023,2023,2,Winter,South Korea,Kenya,25-34,Female,Couple,8,Cultural,Road Trip,30,Hostel,Travel Agent,Business Visa,Yes,Arctic/Cold,Cities/Urban,2901.64,679.31,761.51,390.29,1070.53,Debit Card,58,No,Yes,2,Dissatisfied,Yes,7,Yes,No
TRP109182,11-08-2019,2019,8,Summer,Argentina,Kenya,35-44,Male,Friends Group,5,Educational,Train,15,Airbnb/Vacation Rental,Direct Hotel,E-Visa,Yes,Arctic/Cold,Wellness/Spa,1983.54,697.62,441.53,387.98,456.41,Debit Card,7,No,Yes,5,Very Satisfied,Yes,12,Yes,Yes
TRP109183,21-05-2023,2023,5,Spring,Sweden,Spain,25-34,Female,Friends Group,1,Religious,Ferry,17,Hostel,Mobile App,Tourist Visa,No,Mediterranean,Mountains/Trekking,2420.31,689.75,813.86,578.77,337.93,Credit Card,200,No,No,5,Very Satisfied,Yes,14,Yes,No
TRP109184,26-11-2024,2024,11,Autumn,France,Canada,45-54,Male,Friends Group,8,Religious,Ferry,23,Resort,Direct Hotel,Business Visa,Yes,Mediterranean,Mountains/Trekking,14239.96,5860.99,5175.16,2490,713.81,Cryptocurrency,47,No,Yes,5,Very Satisfied,Yes,9,No,Yes
TRP109185,23-09-2022,2022,9,Autumn,Brazil,Czech Republic,18-24,Male,Senior Group,7,Cultural,Flight,19,Airbnb/Vacation Rental,Tour Operator,Visa Free,No,Tropical,Theme Parks,6286.31,1964.61,2119.45,933.72,1268.53,Cryptocurrency,111,Yes,No,4,Satisfied,No,4,No,Yes
TRP109186,18-08-2024,2024,8,Summer,Germany,Czech Republic,25-34,Male,Senior Group,4,Leisure,Flight,22,Hostel,Travel Agent,Tourist Visa,Yes,Mountainous,Wellness/Spa,12527.87,4138.55,3682.56,1341.12,3365.64,Credit Card,213,No,Yes,5,Very Satisfied,Yes,2,No,Yes
TRP109187,08-02-2020,2020,2,Winter,Australia,Czech Republic,65+,Male,Solo,6,Medical,Train,23,5-Star Hotel,Tour Operator,E-Visa,No,Mountainous,Wellness/Spa,15417.46,5200.76,4471.58,3601.66,2143.46,Bank Transfer,90,No,No,4,Satisfied,No,7,Yes,No
TRP109188,09-04-2021,2021,4,Spring,France,Iceland,18-24,Male,Senior Group,2,Adventure,Flight,22,Boutique Hotel,Airline Website,Business Visa,No,Temperate,Wildlife/Safari,3231.36,943.72,1079.36,472.62,735.66,Debit Card,214,No,Yes,5,Very Satisfied,No,3,Yes,No
TRP109189,22-06-2022,2022,6,Summer,Canada,UAE (Dubai),18-24,Male,Senior Group,7,Eco-Tourism,Ferry,13,Resort,Online Travel Agency,Visa Free,Yes,Mountainous,Cities/Urban,2178.28,854.98,647.27,444.61,231.42,Cryptocurrency,255,No,No,4,Satisfied,Yes,3,No,No
TRP109190,02-03-2022,2022,3,Spring,Netherlands,Peru,25-34,Female,Senior Group,2,Religious,Flight,19,3-Star Hotel,Online Travel Agency,Visa Free,Yes,Mediterranean,Wildlife/Safari,8332.4,1936.05,1892.4,1009.64,3494.31,Travel Card,267,No,No,5,Very Satisfied,Yes,6,Yes,No
TRP109191,17-10-2019,2019,10,Autumn,Australia,Morocco,45-54,Male,Friends Group,9,Adventure,Cruise,8,Airbnb/Vacation Rental,Tour Operator,E-Visa,No,Mountainous,Theme Parks,2824.3,633.23,586.79,626.26,978.02,Travel Card,100,No,Yes,4,Satisfied,Yes,10,Yes,No
TRP109192,08-01-2021,2021,1,Winter,India,Canada,45-54,Male,Couple,7,Cultural,Ferry,21,Airbnb/Vacation Rental,Mobile App,Visa on Arrival,No,Mountainous,Theme Parks,11388.6,2498.3,2777.19,1243.2,4869.91,Cash,338,Yes,Yes,3,Neutral,No,9,Yes,Yes
TRP109193,31-05-2021,2021,5,Spring,Germany,France,25-34,Male,Couple,11,Adventure,Flight,25,4-Star Hotel,Online Travel Agency,Tourist Visa,No,Arctic/Cold,Beaches,8563.07,2522.77,2273.76,1178.59,2587.95,Credit Card,185,No,Yes,1,Very Dissatisfied,Yes,15,Yes,No
TRP109194,09-07-2022,2022,7,Summer,Italy,Australia,55-64,Male,Business Group,9,Adventure,Train,24,Resort,Online Travel Agency,Visa on Arrival,No,Temperate,Cities/Urban,19756.83,5481.25,6960.22,2784.74,4530.62,Credit Card,269,Yes,No,5,Very Satisfied,Yes,2,Yes,No
TRP109195,03-11-2022,2022,11,Autumn,Netherlands,Turkey,65+,Female,Business Group,4,Business,Ferry,8,4-Star Hotel,Direct Hotel,Business Visa,Yes,Mediterranean,Wildlife/Safari,631.82,173.53,161.36,98.85,198.08,Bank Transfer,294,No,Yes,3,Neutral,No,12,Yes,Yes
TRP109196,08-03-2023,2023,3,Spring,Russia,France,45-54,Male,Couple,8,Cultural,Flight,10,Camping,Online Travel Agency,Tourist Visa,Yes,Tropical,Mountains/Trekking,3600.69,1514.89,1235.38,442.58,407.84,Cash,328,No,No,2,Dissatisfied,No,12,Yes,Yes
TRP109197,25-05-2021,2021,5,Spring,Russia,Portugal,55-64,Female,Couple,12,Business,Road Trip,2,Resort,Mobile App,Visa on Arrival,No,Mediterranean,Art & Museums,1038.34,306.24,280.24,161.42,290.44,Debit Card,114,No,No,5,Very Satisfied,Yes,4,Yes,No
TRP109198,10-12-2020,2020,12,Winter,Norway,Japan,45-54,Female,Couple,3,Cultural,Cruise,27,Hostel,Tour Operator,Visa on Arrival,Yes,Desert,Beaches,20301.11,6329.43,5021.08,2349.22,6601.38,Debit Card,70,No,No,4,Satisfied,Yes,11,No,Yes
TRP109199,27-10-2020,2020,10,Autumn,Mexico,Indonesia (Bali),45-54,Male,Senior Group,12,Adventure,Flight,7,4-Star Hotel,Mobile App,Visa on Arrival,No,Tropical,Art & Museums,1005.3,335.04,389.9,198.82,81.54,Credit Card,271,No,No,4,Satisfied,Yes,3,Yes,No
TRP109200,28-11-2023,2023,11,Autumn,Russia,Maldives,18-24,Male,Couple,1,Adventure,Cruise,7,Airbnb/Vacation Rental,Airline Website,Business Visa,Yes,Temperate,Mountains/Trekking,1851.8,533.23,453.33,440.64,424.6,Debit Card,326,Yes,Yes,5,Very Satisfied,No,14,No,No
TRP109201,16-03-2021,2021,3,Spring,Turkey,UAE (Dubai),55-64,Female,Senior Group,5,Leisure,Road Trip,23,4-Star Hotel,Mobile App,Tourist Visa,No,Arctic/Cold,Art & Museums,8045.07,3432.95,2392.6,1790.55,428.97,Debit Card,44,Yes,No,4,Satisfied,No,3,Yes,Yes
TRP109202,09-08-2023,2023,8,Summer,United Kingdom,Italy,18-24,Male,Couple,11,Cultural,Ferry,30,4-Star Hotel,Travel Agent,E-Visa,Yes,Arctic/Cold,Wellness/Spa,11466,3148.13,3935.78,1923.74,2458.35,Travel Card,250,No,Yes,3,Neutral,Yes,9,Yes,No
TRP109203,25-10-2021,2021,10,Autumn,Netherlands,Maldives,45-54,Male,Friends Group,3,Cultural,Cruise,13,Airbnb/Vacation Rental,Online Travel Agency,Visa on Arrival,Yes,Temperate,Food & Cuisine,4865.9,1490.58,1179.3,929.93,1266.09,Travel Card,176,Yes,Yes,5,Very Satisfied,Yes,2,Yes,No
TRP109204,29-03-2022,2022,3,Spring,India,Portugal,25-34,Female,Senior Group,11,Cultural,Road Trip,23,Resort,Tour Operator,Business Visa,No,Temperate,Food & Cuisine,10273.11,3319.52,4106.67,2500.66,346.26,Bank Transfer,182,No,Yes,1,Very Dissatisfied,No,1,Yes,No
TRP109205,21-03-2019,2019,3,Spring,United States,Czech Republic,35-44,Male,Couple,5,Educational,Train,13,Resort,Direct Hotel,Business Visa,Yes,Mountainous,Mountains/Trekking,12375.35,4507.12,4119.68,2102.88,1645.67,Travel Card,10,Yes,No,3,Neutral,No,13,Yes,No
TRP109206,16-01-2020,2020,1,Winter,Thailand,Japan,25-34,Male,Senior Group,1,Leisure,Road Trip,11,Resort,Travel Agent,E-Visa,No,Mountainous,Cities/Urban,2090.24,542.26,660.67,274.21,613.1,Travel Card,211,No,Yes,4,Satisfied,Yes,11,Yes,No
TRP109207,20-10-2021,2021,10,Autumn,Sweden,Vietnam,65+,Female,Family,2,Adventure,Road Trip,24,Camping,Mobile App,Tourist Visa,No,Mediterranean,Historical Sites,4089.6,1588.15,1627.18,753.95,120.32,Cash,188,No,No,3,Neutral,Yes,11,Yes,No
TRP109208,24-09-2019,2019,9,Autumn,Sweden,Kenya,18-24,Male,Family,1,Leisure,Road Trip,27,5-Star Hotel,Travel Agent,Business Visa,Yes,Tropical,Art & Museums,2424.79,614.99,585.3,452.03,772.47,Credit Card,267,No,Yes,3,Neutral,Yes,13,No,No
TRP109209,17-10-2020,2020,10,Autumn,India,Japan,65+,Male,Senior Group,1,Leisure,Cruise,7,Boutique Hotel,Mobile App,Tourist Visa,Yes,Temperate,Wildlife/Safari,3548.3,1389.49,1294.16,690.08,174.57,Travel Card,78,No,No,3,Neutral,Yes,13,Yes,Yes
TRP109210,07-07-2023,2023,7,Summer,Japan,UAE (Dubai),25-34,Male,Senior Group,7,Leisure,Road Trip,18,Camping,Online Travel Agency,Visa Free,Yes,Arctic/Cold,Art & Museums,3692.73,1084.5,1400.29,514.02,693.92,Credit Card,266,Yes,Yes,5,Very Satisfied,Yes,6,Yes,Yes
TRP109211,19-07-2020,2020,7,Summer,South Africa,Croatia,25-34,Male,Family,6,Educational,Train,20,Resort,Tour Operator,E-Visa,Yes,Tropical,Wildlife/Safari,4070.4,1790.26,1389.44,556.58,334.12,Credit Card,199,No,Yes,4,Satisfied,Yes,1,Yes,No
TRP109212,08-09-2024,2024,9,Autumn,Thailand,Thailand,65+,Female,Senior Group,12,Medical,Cruise,19,Hostel,Mobile App,Visa on Arrival,Yes,Temperate,Beaches,5585.19,1529.75,2178.52,1394.25,482.67,Credit Card,28,No,No,4,Satisfied,Yes,15,Yes,No
TRP109213,17-10-2019,2019,10,Autumn,China,Thailand,45-54,Male,Senior Group,2,Religious,Flight,7,Airbnb/Vacation Rental,Mobile App,Business Visa,No,Tropical,Wellness/Spa,2347.45,667.83,694.52,418.25,566.85,Credit Card,284,No,No,5,Very Satisfied,Yes,6,No,No
TRP109214,31-03-2022,2022,3,Spring,Indonesia,Italy,25-34,Female,Couple,10,Leisure,Cruise,25,Camping,Travel Agent,Visa on Arrival,Yes,Temperate,Cities/Urban,7800,3421.62,2380.64,1838.16,159.58,Debit Card,250,No,No,5,Very Satisfied,Yes,6,No,No
TRP109215,30-06-2022,2022,6,Summer,India,Maldives,18-24,Female,Business Group,12,Religious,Road Trip,20,Hostel,Airline Website,Visa on Arrival,Yes,Temperate,Art & Museums,13334.09,4122.6,4280.58,3189.14,1741.77,Cash,236,No,No,1,Very Dissatisfied,No,11,Yes,No
TRP109216,27-05-2020,2020,5,Spring,Saudi Arabia,Vietnam,45-54,Female,Solo,4,Medical,Road Trip,11,Resort,Mobile App,Visa on Arrival,No,Tropical,Beaches,4480.08,1371.84,1231.48,1091.34,785.42,Debit Card,44,No,No,3,Neutral,Yes,2,No,No
TRP109217,29-03-2020,2020,3,Spring,Mexico,Thailand,35-44,Male,Business Group,9,Business,Flight,25,Boutique Hotel,Tour Operator,Visa on Arrival,No,Mediterranean,Art & Museums,9038.57,2975.29,3570.36,1263.15,1229.77,Debit Card,125,No,No,5,Very Satisfied,Yes,3,Yes,No
TRP109218,30-08-2019,2019,8,Summer,United States,Spain,35-44,Female,Family,7,Business,Cruise,9,Boutique Hotel,Travel Agent,Visa on Arrival,No,Tropical,Wildlife/Safari,637.84,235.17,166.15,80.17,156.35,Bank Transfer,362,No,Yes,4,Satisfied,Yes,5,Yes,Yes
TRP109219,12-02-2021,2021,2,Winter,Norway,Greece,18-24,Male,Family,3,Business,Ferry,22,Airbnb/Vacation Rental,Tour Operator,Visa on Arrival,Yes,Mountainous,Food & Cuisine,13622.02,3374.89,2863.01,2616.8,4767.32,Travel Card,172,No,Yes,4,Satisfied,No,5,Yes,Yes
TRP109220,07-05-2022,2022,5,Spring,China,Kenya,35-44,Female,Friends Group,7,Adventure,Train,25,3-Star Hotel,Travel Agent,Tourist Visa,Yes,Mountainous,Theme Parks,2832.5,829.92,603.25,426.64,972.69,Cash,204,Yes,Yes,4,Satisfied,No,1,No,Yes
TRP109221,15-10-2023,2023,10,Autumn,United Kingdom,Iceland,25-34,Male,Solo,5,Cultural,Train,7,Boutique Hotel,Airline Website,Visa Free,No,Temperate,Food & Cuisine,1596,672.56,344.12,353.03,226.29,Cash,336,No,Yes,5,Very Satisfied,No,10,Yes,Yes
TRP109222,10-01-2021,2021,1,Winter,Saudi Arabia,Switzerland,18-24,Male,Solo,2,Cultural,Train,22,Camping,Online Travel Agency,Tourist Visa,Yes,Tropical,Food & Cuisine,4474.64,1899.2,944.41,610.41,1020.62,Debit Card,324,No,Yes,4,Satisfied,Yes,15,Yes,Yes
TRP109223,03-10-2023,2023,10,Autumn,Canada,Turkey,18-24,Female,Business Group,3,Educational,Road Trip,26,Airbnb/Vacation Rental,Direct Hotel,E-Visa,No,Desert,Beaches,2538.34,699.22,944.26,610.5,284.36,Credit Card,302,Yes,No,4,Satisfied,Yes,5,No,No
TRP109224,15-03-2024,2024,3,Spring,Spain,Australia,35-44,Female,Solo,1,Cultural,Cruise,8,3-Star Hotel,Tour Operator,Visa Free,Yes,Arctic/Cold,Cities/Urban,1586.72,511.27,607.48,169.25,298.72,Travel Card,248,No,No,5,Very Satisfied,Yes,12,Yes,No
TRP109225,20-06-2023,2023,6,Summer,Mexico,France,35-44,Female,Couple,5,Eco-Tourism,Train,25,3-Star Hotel,Mobile App,Tourist Visa,No,Temperate,Historical Sites,4348.29,1650.7,1013.46,486.16,1197.97,Cryptocurrency,240,No,Yes,3,Neutral,Yes,4,Yes,Yes
TRP109226,26-02-2021,2021,2,Winter,Saudi Arabia,Maldives,35-44,Female,Business Group,7,Religious,Cruise,2,5-Star Hotel,Online Travel Agency,E-Visa,Yes,Mediterranean,Theme Parks,797.01,310.59,218.11,104.55,163.76,Credit Card,152,Yes,Yes,3,Neutral,No,6,Yes,Yes
TRP109227,16-11-2021,2021,11,Autumn,France,Indonesia (Bali),25-34,Female,Business Group,9,Cultural,Road Trip,28,Boutique Hotel,Mobile App,Tourist Visa,Yes,Temperate,Food & Cuisine,1890,445.96,694.24,237.08,512.72,Cash,127,No,Yes,4,Satisfied,No,4,Yes,No
TRP109228,11-07-2022,2022,7,Summer,Brazil,Singapore,25-34,Female,Business Group,6,Religious,Road Trip,19,Boutique Hotel,Mobile App,Visa Free,No,Temperate,Food & Cuisine,3640.83,1384.54,923.71,448,884.58,Cash,323,No,Yes,3,Neutral,No,5,Yes,Yes
TRP109229,10-10-2019,2019,10,Autumn,Brazil,Kenya,55-64,Male,Business Group,11,Cultural,Ferry,25,Resort,Direct Hotel,Visa on Arrival,No,Desert,Historical Sites,2828.57,1061.9,911.2,354.69,500.78,Debit Card,123,No,No,2,Dissatisfied,No,7,No,No
TRP109230,08-06-2021,2021,6,Summer,Australia,Spain,18-24,Male,Solo,2,Medical,Road Trip,29,Camping,Travel Agent,Visa on Arrival,No,Arctic/Cold,Mountains/Trekking,5985.81,2326.04,1756.58,906.23,996.96,Credit Card,319,Yes,Yes,3,Neutral,Yes,4,Yes,Yes
TRP109231,28-01-2019,2019,1,Winter,Russia,Czech Republic,35-44,Female,Senior Group,4,Leisure,Train,26,5-Star Hotel,Tour Operator,Tourist Visa,No,Arctic/Cold,Cities/Urban,13194.41,4190.95,3996.24,3213.01,1794.21,Travel Card,250,Yes,No,2,Dissatisfied,No,10,No,No
TRP109232,23-01-2024,2024,1,Winter,Turkey,Turkey,65+,Male,Business Group,8,Cultural,Train,21,Camping,Tour Operator,Visa Free,Yes,Mediterranean,Cities/Urban,4521.15,1516.47,963.74,990.75,1050.19,Cryptocurrency,302,No,No,2,Dissatisfied,Yes,4,Yes,Yes
TRP109233,24-11-2023,2023,11,Autumn,Australia,Croatia,45-54,Male,Senior Group,5,Adventure,Flight,13,Boutique Hotel,Direct Hotel,Business Visa,No,Mediterranean,Historical Sites,3933.21,1711.21,929.61,606.6,685.79,Travel Card,13,No,Yes,4,Satisfied,Yes,12,Yes,Yes
TRP109234,28-12-2022,2022,12,Winter,Sweden,Maldives,25-34,Female,Friends Group,12,Medical,Ferry,17,5-Star Hotel,Online Travel Agency,Tourist Visa,No,Arctic/Cold,Food & Cuisine,11869.81,2617.42,3434.6,1465.89,4351.9,Cryptocurrency,31,No,Yes,4,Satisfied,Yes,13,No,No
TRP109235,28-08-2024,2024,8,Summer,Mexico,Australia,55-64,Male,Couple,10,Adventure,Ferry,11,Boutique Hotel,Online Travel Agency,Visa on Arrival,No,Mountainous,Wellness/Spa,8325.76,1877.96,3293.76,1375.56,1778.48,Cash,118,No,Yes,1,Very Dissatisfied,No,14,No,Yes
TRP109236,29-11-2023,2023,11,Autumn,Turkey,Turkey,55-64,Female,Friends Group,7,Business,Flight,28,4-Star Hotel,Direct Hotel,Visa on Arrival,No,Desert,Cities/Urban,2401.08,684.04,880.5,297.64,538.9,Debit Card,192,No,Yes,3,Neutral,No,12,No,Yes
TRP109237,14-02-2021,2021,2,Winter,Russia,UAE (Dubai),65+,Male,Senior Group,6,Cultural,Train,11,Resort,Travel Agent,Tourist Visa,No,Mediterranean,Historical Sites,5026.97,1538.86,1653.48,918.05,916.58,Cash,202,No,Yes,4,Satisfied,Yes,3,No,No
TRP109238,15-09-2024,2024,9,Autumn,Spain,France,35-44,Male,Business Group,4,Religious,Ferry,15,Hostel,Direct Hotel,Visa Free,No,Temperate,Historical Sites,8601.21,3622.26,3281.34,1037.16,660.45,Debit Card,221,Yes,Yes,3,Neutral,No,6,Yes,No
TRP109239,28-11-2023,2023,11,Autumn,Italy,Indonesia (Bali),35-44,Male,Couple,10,Leisure,Ferry,26,Resort,Mobile App,Visa Free,Yes,Mountainous,Food & Cuisine,7213.89,1924.24,2729.97,1136.65,1423.03,Cash,212,No,Yes,2,Dissatisfied,No,8,Yes,Yes
TRP109240,22-03-2020,2020,3,Spring,United Kingdom,Portugal,65+,Female,Couple,8,Medical,Road Trip,21,Camping,Airline Website,Tourist Visa,No,Mountainous,Art & Museums,12177,3548.13,3101.89,1474.71,4052.27,Cryptocurrency,98,No,Yes,5,Very Satisfied,Yes,10,Yes,Yes
TRP109241,29-03-2022,2022,3,Spring,Netherlands,Mexico,35-44,Female,Family,9,Leisure,Cruise,11,3-Star Hotel,Tour Operator,E-Visa,No,Tropical,Beaches,6036.55,1776.96,1558.32,616.86,2084.41,Cryptocurrency,124,No,Yes,4,Satisfied,No,15,Yes,No
TRP109242,19-06-2019,2019,6,Summer,India,Italy,35-44,Male,Business Group,4,Adventure,Cruise,11,Hostel,Direct Hotel,Tourist Visa,No,Mountainous,Cities/Urban,3725.7,750.08,1303.59,611.85,1060.18,Cryptocurrency,154,Yes,Yes,3,Neutral,Yes,2,Yes,Yes
TRP109243,30-05-2022,2022,5,Spring,Thailand,Vietnam,55-64,Female,Business Group,4,Religious,Flight,27,Camping,Online Travel Agency,E-Visa,No,Arctic/Cold,Mountains/Trekking,11469.6,2436.65,3022.4,1458.92,4551.63,Bank Transfer,272,No,Yes,3,Neutral,No,8,Yes,No
TRP109244,13-04-2024,2024,4,Spring,Indonesia,Peru,25-34,Female,Family,6,Cultural,Road Trip,26,Airbnb/Vacation Rental,Travel Agent,Visa on Arrival,No,Temperate,Wildlife/Safari,5311.32,1338.28,1665.76,1300.72,1006.56,Cryptocurrency,351,Yes,Yes,4,Satisfied,Yes,7,Yes,Yes
